2026-05-06 09:29:06 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-05-06 12:52:15 [cluster-ClusterId{value='69faec26f9ccf875aa926edb', description='Cluster0'}-ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=327711600, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=59, topologyVersion=TopologyVersion{processId=69f3a905134fe1d7a24e0f42, counter=4}, lastWriteDate=Wed May 06 12:52:15 IST 2026, lastUpdateTimeNanos=12687094000000}
2026-05-06 12:52:15 [cluster-ClusterId{value='69faec26f9ccf875aa926edb', description='Cluster0'}-ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=327750900, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=59, topologyVersion=TopologyVersion{processId=69f3ad64c76752dcd71912a2, counter=3}, lastWriteDate=Wed May 06 12:52:15 IST 2026, lastUpdateTimeNanos=12687093999900}
2026-05-06 12:52:15 [cluster-ClusterId{value='69faec26f9ccf875aa926edb', description='Cluster0'}-ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=327718500, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000de, setVersion=59, topologyVersion=TopologyVersion{processId=69f3aaf9f53630c5bd712865, counter=6}, lastWriteDate=Wed May 06 12:52:15 IST 2026, lastUpdateTimeNanos=12687093999900}
2026-05-06 12:52:15 [cluster-ClusterId{value='69faec26f9ccf875aa926edb', description='Cluster0'}-ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017 with max election id 7fffffff00000000000000de and max set version 59
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Initializing global fleet surveillance protocols...
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for Test Service | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for Sentinel API | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for fvwrg | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Test | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Test | Protocol Frequency: 30s
2026-05-06 12:52:15 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Fleet | Protocol Frequency: 30s
2026-05-06 12:52:16 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: dc63db1c-70ab-414d-9725-73e55abfcddc

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-05-06 12:52:16 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@225e09f0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@bc8d68b, org.springframework.security.web.context.SecurityContextHolderFilter@19647566, org.springframework.security.web.header.HeaderWriterFilter@36c783ca, org.springframework.web.filter.CorsFilter@2fa212df, org.springframework.security.web.authentication.logout.LogoutFilter@986b619, com.sentinel.security.JwtTokenFilter@3cf8a235, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@527d48db, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@194037f9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e3b2dd3, org.springframework.security.web.session.SessionManagementFilter@15cee630, org.springframework.security.web.access.ExceptionTranslationFilter@6dcbbb49, org.springframework.security.web.access.intercept.AuthorizationFilter@631944d4]
2026-05-06 12:52:16 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-5500"]
2026-05-06 12:52:16 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 5500 (http) with context path ''
2026-05-06 12:52:16 [main] INFO  com.sentinel.SentinelApplication - Started SentinelApplication in 5.732 seconds (process running for 6.369)
2026-05-06 12:52:25 [http-nio-5500-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-06 12:52:25 [http-nio-5500-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-05-06 12:52:25 [http-nio-5500-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2026-05-06 12:53:52 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-05-06 12:53:52 [main] INFO  com.sentinel.SentinelApplication - Starting SentinelApplication using Java 17.0.12 with PID 24884 (A:\Projects\Santinel\backend\target\classes started by Ajay in A:\Projects\Santinel\backend)
2026-05-06 12:53:52 [main] INFO  com.sentinel.SentinelApplication - No active profile set, falling back to 1 default profile: "default"
2026-05-06 12:53:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2026-05-06 12:53:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 231 ms. Found 3 MongoDB repository interfaces.
2026-05-06 12:53:54 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 5500 (http)
2026-05-06 12:53:54 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-5500"]
2026-05-06 12:53:54 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-05-06 12:53:54 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-05-06 12:53:54 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-05-06 12:53:54 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2301 ms
2026-05-06 12:53:54 [main] INFO  org.mongodb.driver.cluster - Adding discovered server ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017 to client view of cluster
2026-05-06 12:53:55 [main] INFO  org.mongodb.driver.cluster - Adding discovered server ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017 to client view of cluster
2026-05-06 12:53:55 [main] INFO  org.mongodb.driver.cluster - Adding discovered server ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017 to client view of cluster
2026-05-06 12:53:55 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.12+8-LTS-286"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@6f6cc7da, com.mongodb.Jep395RecordCodecProvider@40717ed, com.mongodb.KotlinCodecProvider@29f3c438]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017], srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-12ucmv-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2026-05-06 12:53:55 [cluster-ClusterId{value='69faec8add64a3061393f3db', description='Cluster0'}-ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=327943100, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=59, topologyVersion=TopologyVersion{processId=69f3a905134fe1d7a24e0f42, counter=4}, lastWriteDate=Wed May 06 12:53:55 IST 2026, lastUpdateTimeNanos=12787428262200}
2026-05-06 12:53:55 [cluster-ClusterId{value='69faec8add64a3061393f3db', description='Cluster0'}-ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=330160400, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=59, topologyVersion=TopologyVersion{processId=69f3ad64c76752dcd71912a2, counter=3}, lastWriteDate=Wed May 06 12:53:55 IST 2026, lastUpdateTimeNanos=12787428299300}
2026-05-06 12:53:55 [cluster-ClusterId{value='69faec8add64a3061393f3db', description='Cluster0'}-ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=328272400, setName='atlas-12ucmv-shard-0', canonicalAddress=ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, hosts=[ac-ipegaos-shard-00-00.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017, ac-ipegaos-shard-00-01.n6xcems.mongodb.net:27017], passives=[], arbiters=[], primary='ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='cacheState', value='READY'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000de, setVersion=59, topologyVersion=TopologyVersion{processId=69f3aaf9f53630c5bd712865, counter=6}, lastWriteDate=Wed May 06 12:53:55 IST 2026, lastUpdateTimeNanos=12787428277000}
2026-05-06 12:53:55 [cluster-ClusterId{value='69faec8add64a3061393f3db', description='Cluster0'}-ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017 with max election id 7fffffff00000000000000de and max set version 59
2026-05-06 12:53:55 [main] INFO  com.sentinel.engine.ApiMonitor - Initializing global fleet surveillance protocols...
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for Test Service | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for Sentinel API | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for fvwrg | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Test | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Test | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] INFO  com.sentinel.engine.ApiMonitor - Scheduling surveillance for JSONPlaceholder Fleet | Protocol Frequency: 30s
2026-05-06 12:53:56 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 295c3936-b662-47f5-9c90-ed4862982181

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-05-06 12:53:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5a1a20ae, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c956dda, org.springframework.security.web.context.SecurityContextHolderFilter@3b7b0b57, org.springframework.security.web.header.HeaderWriterFilter@35e689a0, org.springframework.web.filter.CorsFilter@186481d4, org.springframework.security.web.authentication.logout.LogoutFilter@67f591c2, com.sentinel.security.JwtTokenFilter@24eecabf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2804b13f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@69069866, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2ffa91dc, org.springframework.security.web.session.SessionManagementFilter@ca2cd5e, org.springframework.security.web.access.ExceptionTranslationFilter@64f3991e, org.springframework.security.web.access.intercept.AuthorizationFilter@3fd33f48]
2026-05-06 12:53:57 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-5500"]
2026-05-06 12:53:57 [main] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'
2026-05-06 12:53:57 [main] INFO  com.sentinel.engine.ApiMonitor - Deactivating all active surveillance signals...
2026-05-06 12:53:57 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2026-05-06 12:53:57 [main] ERROR o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 5500 was already in use.

Action:

Identify and stop the process that's listening on port 5500 or configure this application to listen on another port.

2026-05-06 12:54:20 [http-nio-5500-exec-1] ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Handler dispatch failed: java.lang.Error: Unresolved compilation problem: 
	The method getIntervalSeconds() is undefined for the type ApiMonitor
] with root cause
java.lang.Error: Unresolved compilation problem: 
	The method getIntervalSeconds() is undefined for the type ApiMonitor

	at com.sentinel.controllers.SettingsController.getInterval(SettingsController.java:18)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:206)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:365)
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:126)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:131)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:85)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:179)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at com.sentinel.security.JwtTokenFilter.doFilterInternal(JwtTokenFilter.java:32)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$3(HandlerMappingIntrospector.java:195)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:230)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:352)
